Subject;Catalog;Descr;Section;Course ID;Exam Date;Start Time;End Time;Facil ID;Exam Type;Tot Enrl;Acad Org;Term
MFIN; 440;BANKING AND REGULATION;01;004378;20.01.2023;18:15:00;21:15:00;SOSB07;FIN;5;CASE;2221
MFIN; 440;BANKING AND REGULATION;02;004378;1.12.2022;19:00:00;22:00:00;SNAA22;MID;9;CASE;2221
MFIN; 440;BANKING AND REGULATION;02;004378;20.01.2023;18:15:00;21:15:00;SOSB07;FIN;9;CASE;2221
MFIN; 440;BANKING AND REGULATION;02;004378;20.01.2023;18:15:00;21:15:00;SOSB11;FIN;9;CASE;2221
MGEC; 330;INDUSTRIAL ORG.;01;001300;6.11.2022;11:45:00;14:45:00;SOSB10;MID;0;CASE;2221
MGEC; 330;INDUSTRIAL ORG.;01;001300;25.01.2023;11:45:00;14:45:00;SNAA21;FIN;0;CASE;2221
MGEC; 330;INDUSTRIAL ORG.;01;001300;6.11.2022;11:45:00;14:45:00;SOSB11;MID;0;CASE;2221
MGEC; 330;INDUSTRIAL ORG.;01;001300;21.12.2022;19:00:00;22:00:00;SOSB10;MID;0;CASE;2221
MGEC; 330;INDUSTRIAL ORG.;01;001300;21.12.2022;19:00:00;22:00:00;SOSB11;MID;0;CASE;2221
MGEC; 333;GAME THEORY & STRATEGY;01;001071;17.01.2023;15:00:00;18:00:00;SNAA22;FIN;18;CASE;2221
MGEC; 333;GAME THEORY & STRATEGY;01;001071;17.01.2023;15:00:00;18:00:00;SNAA22;FIN;18;CASE;2221
MGEC; 333;GAME THEORY & STRATEGY;01;001071;17.01.2023;15:00:00;18:00:00;SNAA51;FIN;18;CASE;2221
MGIS; 301;MGMT INFO SYS;01;001640;3.12.2022;18:15:00;21:15:00;ENGZ15;MID;54;CASE;2221
MGIS; 301;MGMT INFO SYS;01;001640;22.01.2023;15:00:00;18:00:00;SOS186;FIN;54;CASE;2221
MGIS; 301;MGMT INFO SYS;01;001640;3.12.2022;18:15:00;21:15:00;ENGZ50;MID;54;CASE;2221
MGIS; 301;MGMT INFO SYS;01;001640;31.10.2022;19:00:00;19:30:00;;QUIZ;54;CASE;2221
MGIS; 301;MGMT INFO SYS;02;001640;22.01.2023;15:00:00;18:00:00;SOS186;FIN;55;CASE;2221
MGIS; 301;MGMT INFO SYS;02;001640;3.12.2022;18:15:00;21:15:00;ENGZ50;MID;55;CASE;2221
MGIS; 301;MGMT INFO SYS;02;001640;31.10.2022;19:00:00;19:30:00;;QUIZ;55;CASE;2221
MGIS; 301;MGMT INFO SYS;03;001640;3.12.2022;18:15:00;21:15:00;ENGZ50;MID;61;CASE;2221
MGIS; 301;MGMT INFO SYS;03;001640;22.01.2023;15:00:00;18:00:00;SOS186;FIN;61;CASE;2221
MGIS; 301;MGMT INFO SYS;03;001640;31.10.2022;19:00:00;19:30:00;;QUIZ;61;CASE;2221
MGMT; 335;STRTGY IN A GLOBAL ENVIROMENT;01;003882;20.01.2023;18:15:00;21:15:00;SNA159;FIN;71;CASE;2221
MGMT; 335;STRTGY IN A GLOBAL ENVIROMENT;01;003882;20.01.2023;18:15:00;21:15:00;SNA158;FIN;71;CASE;2221
MGMT; 335;STRTGY IN A GLOBAL ENVIROMENT;01;003882;26.11.2022;15:00:00;18:00:00;SNAB172;MID;71;CASE;2221
MGMT; 335;STRTGY IN A GLOBAL ENVIROMENT;01;003882;26.11.2022;15:00:00;18:00:00;SNAB152;MID;71;CASE;2221
MGMT; 340;ORGANIZATIONAL THEORY;01;004497;21.01.2023;11:45:00;14:45:00;SOSB10;FIN;50;CASE;2221
MGMT; 360;SOCIAL ENTRPRNRSHP;01;003492;23.01.2023;08:30:00;11:30:00;ENGB29;FIN;35;CASE;2221
MGMT; 445;FAMILY BUSINESS MANAGEMENT;01;003883;18.01.2023;15:00:00;18:00:00;SCIZ24;FIN;45;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;01;001583;11.11.2022;19:00:00;22:00:00;ENGZ50;MID;72;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;01;001583;15.01.2023;18:15:00;21:15:00;SOS186;FIN;72;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;02;001583;15.01.2023;18:15:00;21:15:00;SOS186;FIN;77;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;02;001583;11.11.2022;19:00:00;22:00:00;ENGZ50;MID;77;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;03;001583;15.01.2023;18:15:00;21:15:00;SOSB08;FIN;57;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;03;001583;11.11.2022;19:00:00;22:00:00;SOSB07;MID;57;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;04;001583;11.11.2022;19:00:00;22:00:00;SNAA21;MID;70;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;04;001583;15.01.2023;18:15:00;21:15:00;ENGZ50;FIN;70;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;05;001583;15.01.2023;18:15:00;21:15:00;ENGZ50;FIN;71;CASE;2221
MKTG; 201;MARKETING MANAGEMENT;05;001583;11.11.2022;19:00:00;22:00:00;SNAA22;MID;71;CASE;2221
MKTG; 301;MARKETING RESEARCH;01;001587;21.11.2022;19:00:00;22:00:00;SOSB21;MID;51;CASE;2221
MKTG; 301;MARKETING RESEARCH;01;001587;25.01.2023;15:00:00;18:00:00;SNAA21;FIN;51;CASE;2221
MKTG; 301;MARKETING RESEARCH;01;001587;25.01.2023;15:00:00;18:00:00;SNAA21;FIN;51;CASE;2221
MKTG; 301;MARKETING RESEARCH;01;001587;5.01.2023;19:00:00;22:00:00;SOSB10;MID;51;CASE;2221
MKTG; 302;CONSUMER BEHAVIOR;01;000823;5.12.2022;19:00:00;22:00:00;ENGZ50;MID;30;CASE;2221
MKTG; 302;CONSUMER BEHAVIOR;01;000823;24.01.2023;08:30:00;11:30:00;ENGZ50;FIN;30;CASE;2221
MKTG; 302;CONSUMER BEHAVIOR;01;000823;24.01.2023;08:30:00;11:30:00;ENGZ50;FIN;30;CASE;2221
MKTG; 302;CONSUMER BEHAVIOR;02;000823;5.12.2022;19:00:00;22:00:00;ENGZ50;MID;27;CASE;2221
MKTG; 302;CONSUMER BEHAVIOR;02;000823;24.01.2023;08:30:00;11:30:00;ENGZ50;FIN;27;CASE;2221
MKTG; 302;CONSUMER BEHAVIOR;03;000823;5.12.2022;19:00:00;22:00:00;ENGZ50;MID;25;CASE;2221
MKTG; 302;CONSUMER BEHAVIOR;03;000823;24.01.2023;08:30:00;11:30:00;ENGZ50;FIN;25;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;01;000502;27.11.2022;15:00:00;18:00:00;ENGZ50;MID;45;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;01;000502;23.01.2023;11:45:00;14:45:00;SNAA22;FIN;45;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;01;000502;23.01.2023;11:45:00;14:45:00;SNAA51;FIN;45;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;01;000502;23.01.2023;11:45:00;14:45:00;SNAA21;FIN;45;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;02;000502;23.01.2023;11:45:00;14:45:00;SNAA22;FIN;45;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;02;000502;27.11.2022;15:00:00;18:00:00;ENGZ50;MID;45;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;02;000502;23.01.2023;11:45:00;14:45:00;SNAA22;FIN;45;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;03;000502;23.01.2023;11:45:00;14:45:00;SNAA21;FIN;41;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;03;000502;27.11.2022;15:00:00;18:00:00;ENGZ50;MID;41;CASE;2221
MKTG; 303;ADVERTISING AND PROMOTION;03;000502;23.01.2023;11:45:00;14:45:00;SNAA22;FIN;41;CASE;2221
MKTG; 402;MARKETING STRATEGY;01;001589;18.01.2023;11:45:00;14:45:00;SNAA21;FIN;63;CASE;2221
MKTG; 402;MARKETING STRATEGY;01;001589;18.01.2023;11:45:00;14:45:00;SNAA21;FIN;63;CASE;2221
NEUR; 501;INTRO TO BRAIN&BEHAVIOR;01;004222;17.01.2023;15:00:00;18:00:00;CASEB12;FIN;11;GSHS;2221
NEUR; 507;BASIC NEUROSCIENCE;01;003494;20.01.2023;18:15:00;21:15:00;SOS104;FIN;20;GSHS;2221
NEUR; 507;BASIC NEUROSCIENCE;01;003494;20.01.2023;18:15:00;21:15:00;SOS104;FIN;20;GSHS;2221
NEUR; 512;NEUROLOGY;01;004335;22.01.2023;15:00:00;18:00:00;SNA158;FIN;23;SOM;2221
NEUR; 512;NEUROLOGY;02;004335;22.01.2023;15:00:00;18:00:00;SNA159;FIN;27;SOM;2221
NURS; 101;INTRODUCTION TO NURSING;01;003742;18.01.2023;08:30:00;11:30:00;SOSZ27;FIN;20;NURSING;2221
NURS; 201;HEALTH ASSESSMENT;01;003744;23.01.2023;09:00:00;12:00:00;;FIN;24;NURSING;2221
NURS; 201;HEALTH ASSESSMENT;01;003744;23.01.2023;09:00:00;12:00:00;;FIN;24;NURSING;2221
NURS; 203;FUNDAMENTALS OF NURSING;01;003745;17.01.2023;09:00:00;11:00:00;;FIN;24;NURSING;2221
NURS; 207;THERAPEUTIC COMMUNICATION;01;003747;19.01.2023;08:30:00;12:00:00;;FIN;24;NURSING;2221
NURS; 301;WOMEN’S HEALTH NURSING;01;003753;17.01.2023;17:00:00;19:00:00;;FIN;28;NURSING;2221
NURS; 303;CHILD HEALTH NURSING;01;003754;19.01.2023;10:00:00;11:00:00;;FIN;28;NURSING;2221
NURS; 313;ELDERLY HEALTH;01;003916;18.01.2023;13:00:00;15:00:00;;FIN;18;NURSING;2221
NURS; 401;MANAGEMENT IN HEALTH SERVICES;01;003761;16.01.2023;18:15:00;19:15:00;;FIN;31;NURSING;2221
NURS; 401;MANAGEMENT IN HEALTH SERVICES;01;003761;16.01.2023;18:15:00;19:15:00;;FIN;31;NURSING;2221
NURS; 403;ETHICS IN HEALTHCARE SERVICES;01;003762;18.01.2023;16:00:00;18:00:00;;FIN;31;NURSING;2221
NURS; 415;INTENSIVE CARE NURSING;01;004032;17.01.2023;13:00:00;16:00:00;;FIN;8;NURSING;2221
OEPE; 541;QUANTUM MECHCS I;01;001936;10.11.2022;19:00:00;22:00:00;SNAB153;MID;0;GSSE;2221
OEPE; 541;QUANTUM MECHCS I;01;001936;16.01.2023;08:30:00;11:30:00;SNA103;FIN;0;GSSE;2221
OEPE; 541;QUANTUM MECHCS I;01;001936;24.12.2022;15:00:00;18:00:00;SNAB153;MID;0;GSSE;2221
OPSM; 302;SERVICE OPERATIONS MAN;01;002053;17.01.2023;08:30:00;11:30:00;ENGZ50;FIN;65;CASE;2221
OPSM; 302;SERVICE OPERATIONS MAN;01;002053;3.12.2022;15:00:00;18:00:00;ENGZ50;MID;65;CASE;2221
OPSM; 302;SERVICE OPERATIONS MAN;02;002053;17.01.2023;08:30:00;11:30:00;ENGZ50;FIN;64;CASE;2221
OPSM; 302;SERVICE OPERATIONS MAN;02;002053;3.12.2022;15:00:00;18:00:00;ENGZ50;MID;64;CASE;2221
OPSM; 305;SUPPLY CHAIN MANAGEMENT;01;002704;16.01.2023;11:45:00;14:45:00;SNA158;FIN;34;CASE;2221
OPSM; 305;SUPPLY CHAIN MANAGEMENT;01;002704;12.12.2022;19:00:00;22:00:00;ENGB29;MID;34;CASE;2221
ORGB; 302;ORGANIZATIONAL BEHAVIOR;01;001764;25.01.2023;11:45:00;14:45:00;SNAA22;FIN;27;CASE;2221
ORGB; 302;ORGANIZATIONAL BEHAVIOR;01;001764;25.01.2023;11:45:00;14:45:00;SNAA22;FIN;27;CASE;2221
ORGB; 302;ORGANIZATIONAL BEHAVIOR;01;001764;25.01.2023;11:45:00;14:45:00;SNAA22;FIN;27;CASE;2221
PHIL; 101;INTRO. TO PHIL.&PHIL. THI;01;001470;20.01.2023;08:30:00;11:30:00;SCIZ24;FIN;40;CSSH;2221
PHIL; 372;EXISTENTIALISM & POLITICS;01;001007;18.01.2023;11:45:00;14:45:00;SNA104;FIN;22;CSSH;2221
PHIL; 458;ST PHIL;01;004501;16.01.2023;15:00:00;18:00:00;SCI129;FIN;9;CSSH;2221
PHIL; 458;ST PHIL;01;004501;16.01.2023;15:00:00;18:00:00;SCI129;FIN;9;CSSH;2221
PHIL; 558;ST PHIL;01;004515;16.01.2023;15:00:00;18:00:00;SCI129;FIN;4;GSSSH;2221
PHIL; 558;ST PHIL;01;004515;16.01.2023;15:00:00;18:00:00;SCI129;FIN;4;GSSSH;2221
PHYS; 101;GENERAL PHYSICS I;01;001088;10.11.2022;19:00:00;22:00:00;ENGB29;MID;154;CS;2221
PHYS; 101;GENERAL PHYSICS I;01;001088;16.01.2023;08:30:00;11:30:00;SCIZ24;FIN;154;CS;2221
PHYS; 101;GENERAL PHYSICS I;01;001088;16.01.2023;08:30:00;11:30:00;SOSB07;FIN;154;CS;2221
PHYS; 101;GENERAL PHYSICS I;01;001088;10.11.2022;19:00:00;22:00:00;ENG120;MID;154;CS;2221
PHYS; 101;GENERAL PHYSICS I;01;001088;16.01.2023;08:30:00;11:30:00;SOS186;FIN;154;CS;2221
PHYS; 101;GENERAL PHYSICS I;01;001088;20.12.2022;19:00:00;22:00:00;ENGZ50;MID;154;CS;2221
PHYS; 101;GENERAL PHYSICS I;01;001088;10.11.2022;19:00:00;22:00:00;ENGZ50;MID;154;CS;2221
PHYS; 101;GENERAL PHYSICS I;01;001088;10.11.2022;19:00:00;22:00:00;ENGB30;MID;154;CS;2221
PHYS; 101;GENERAL PHYSICS I;02;001088;10.11.2022;19:00:00;22:00:00;SOSB08;MID;106;CS;2221
PHYS; 101;GENERAL PHYSICS I;02;001088;10.11.2022;19:00:00;22:00:00;SOSB07;MID;106;CS;2221
PHYS; 101;GENERAL PHYSICS I;02;001088;20.12.2022;19:00:00;22:00:00;SOSB07;MID;106;CS;2221
PHYS; 101;GENERAL PHYSICS I;02;001088;20.12.2022;19:00:00;22:00:00;SOSB08;MID;106;CS;2221
PHYS; 101;GENERAL PHYSICS I;02;001088;16.01.2023;08:30:00;11:30:00;ENGZ50;FIN;106;CS;2221
PHYS; 101;GENERAL PHYSICS I;03;001088;16.01.2023;08:30:00;11:30:00;SNAA21;FIN;113;CS;2221
PHYS; 101;GENERAL PHYSICS I;03;001088;16.01.2023;08:30:00;11:30:00;ENGZ50;FIN;113;CS;2221
PHYS; 101;GENERAL PHYSICS I;03;001088;10.11.2022;19:00:00;22:00:00;SNAA52;MID;113;CS;2221
PHYS; 101;GENERAL PHYSICS I;03;001088;10.11.2022;19:00:00;22:00:00;SNAB172;MID;113;CS;2221
PHYS; 101;GENERAL PHYSICS I;03;001088;20.12.2022;19:00:00;22:00:00;SNAA21;MID;113;CS;2221
PHYS; 101;GENERAL PHYSICS I;03;001088;20.12.2022;19:00:00;22:00:00;SNAA22;MID;113;CS;2221
PHYS; 101;GENERAL PHYSICS I;04;001088;20.12.2022;19:00:00;22:00:00;SOSB10;MID;104;CS;2221
PHYS; 101;GENERAL PHYSICS I;04;001088;20.12.2022;19:00:00;22:00:00;SOSB21;MID;104;CS;2221
PHYS; 101;GENERAL PHYSICS I;04;001088;16.01.2023;08:30:00;11:30:00;SNAA22;FIN;104;CS;2221
PHYS; 101;GENERAL PHYSICS I;04;001088;10.11.2022;19:00:00;22:00:00;SNAA51;MID;104;CS;2221
PHYS; 101;GENERAL PHYSICS I;04;001088;10.11.2022;19:00:00;22:00:00;SNAA21;MID;104;CS;2221
PHYS; 101;GENERAL PHYSICS I;04;001088;16.01.2023;08:30:00;11:30:00;SNA158;FIN;104;CS;2221
PHYS; 102;GENERAL PHYSICS II;01;001089;16.01.2023;11:45:00;14:45:00;ENGZ50;FIN;85;CS;2221
PHYS; 102;GENERAL PHYSICS II;01;001089;10.11.2022;19:00:00;22:00:00;SNAA22;MID;85;CS;2221
PHYS; 102;GENERAL PHYSICS II;01;001089;30.12.2022;19:00:00;22:00:00;SNAA21;MID;85;CS;2221
PHYS; 102;GENERAL PHYSICS II;02;001089;10.11.2022;19:00:00;22:00:00;SNAA43;MID;40;CS;2221
PHYS; 102;GENERAL PHYSICS II;02;001089;30.12.2022;19:00:00;22:00:00;SNAA22;MID;40;CS;2221
PHYS; 102;GENERAL PHYSICS II;02;001089;16.01.2023;11:45:00;14:45:00;ENGZ50;FIN;40;CS;2221
PHYS; 123;CLASS PHYS HEALT SCIE;01;003194;20.12.2022;19:00:00;22:00:00;SCIZ24;MID;41;CS;2221
PHYS; 123;CLASS PHYS HEALT SCIE;01;003194;24.01.2023;11:45:00;14:45:00;SCIZ24;FIN;41;CS;2221
PHYS; 123;CLASS PHYS HEALT SCIE;01;003194;9.11.2022;19:00:00;22:00:00;SCIZ24;MID;41;CS;2221
PHYS; 203;ATOMIC & MOLECULAR STRUC.;01;000626;17.01.2023;15:00:00;18:00:00;CASEZ08;FIN;1;CS;2221
PHYS; 203;ATOMIC & MOLECULAR STRUC.;01;000626;24.11.2022;19:00:00;22:00:00;SOSB16;MID;1;CS;2221
PHYS; 203;ATOMIC & MOLECULAR STRUC.;01;000626;17.01.2023;15:00:00;18:00:00;CASEZ08;FIN;1;CS;2221
PHYS; 203;ATOMIC & MOLECULAR STRUC.;01;000626;29.12.2022;19:00:00;22:00:00;SOSB16;MID;1;CS;2221
PHYS; 205;GENERAL PHYSICS III;01;001090;23.12.2022;19:00:00;22:00:00;SCI103;MID;27;CS;2221
PHYS; 205;GENERAL PHYSICS III;01;001090;16.01.2023;15:00:00;18:00:00;ENGZ15;FIN;27;CS;2221
PHYS; 205;GENERAL PHYSICS III;01;001090;12.11.2022;08:30:00;11:30:00;SCI103;MID;27;CS;2221
PHYS; 301;STATISTICAL PHYSICS;01;002674;12.12.2022;19:00:00;22:00:00;SCIZ07;MID;18;CS;2221
PHYS; 301;STATISTICAL PHYSICS;01;002674;17.01.2023;11:45:00;14:45:00;SNAB173;FIN;18;CS;2221
PHYS; 302;ELECTROMAGNETISM I;01;000945;27.12.2022;19:00:00;22:00:00;SNAB119;MID;18;CS;2221
PHYS; 302;ELECTROMAGNETISM I;01;000945;9.11.2022;19:00:00;22:00:00;SNAB119;MID;18;CS;2221
PHYS; 302;ELECTROMAGNETISM I;01;000945;18.01.2023;11:45:00;14:45:00;SNA103;FIN;18;CS;2221
PHYS; 401;QUANTUM MECHCS I;01;001937;10.11.2022;19:00:00;22:00:00;SNAB153;MID;13;CS;2221
PHYS; 401;QUANTUM MECHCS I;01;001937;16.01.2023;08:30:00;11:30:00;SNA103;FIN;13;CS;2221
PHYS; 401;QUANTUM MECHCS I;01;001937;24.12.2022;15:00:00;18:00:00;SNAB153;MID;13;CS;2221
PHYS; 414;COMPUTATIONAL PHYSICS;01;000491;21.12.2022;19:00:00;22:00:00;SCIZ07;MID;5;CS;2221
PHYS; 414;COMPUTATIONAL PHYSICS;01;000491;18.01.2023;11:45:00;14:45:00;CASEB39;FIN;5;CS;2221
PHYS; 421;PHOTONICS AND LASERS;01;001816;7.11.2022;19:00:00;22:00:00;SCI103;MID;7;CS;2221
PHYS; 421;PHOTONICS AND LASERS;01;001816;30.12.2022;19:00:00;22:00:00;SCI103;MID;7;CS;2221
PHYS; 421;PHOTONICS AND LASERS;01;001816;19.01.2023;11:45:00;14:45:00;SCIZ24;FIN;7;CS;2221
PHYS; 491;HONORS PROJECT;01;001163;17.01.2023;11:45:00;14:45:00;CASE136;FIN;1;CS;2221
PHYS; 501;CLASSICAL MECHANICS;01;000743;6.12.2022;19:00:00;22:00:00;SCI129;MID;6;GSSE;2221
PHYS; 501;CLASSICAL MECHANICS;01;000743;23.01.2023;11:45:00;14:45:00;SOS103;FIN;6;GSSE;2221
PHYS; 503;ADV. QUANTUM MECHANICS I;01;000466;9.12.2022;19:00:00;22:00:00;SCI129;MID;4;GSSE;2221
PHYS; 503;ADV. QUANTUM MECHANICS I;01;000466;18.01.2023;15:00:00;18:00:00;CASEB12;FIN;4;GSSE;2221
PHYS; 514;COMPUTATIONAL PHYSICS;01;000492;21.12.2022;19:00:00;22:00:00;SCIZ07;MID;6;GSSE;2221
PHYS; 514;COMPUTATIONAL PHYSICS;01;000492;18.01.2023;11:45:00;14:45:00;CASEB39;FIN;6;GSSE;2221
PHYS; 521;PHOTONICS AND LASERS;01;001818;7.11.2022;19:00:00;22:00:00;SCI103;MID;4;GSSE;2221
PHYS; 521;PHOTONICS AND LASERS;01;001818;30.12.2022;19:00:00;22:00:00;SCI103;MID;4;GSSE;2221
PHYS; 521;PHOTONICS AND LASERS;01;001818;19.01.2023;11:45:00;14:45:00;SCIZ24;FIN;4;GSSE;2221
PSYC; 100;PSYCHOLOGY;01;000145;4.11.2022;19:00:00;22:00:00;ENGZ50;MID;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;17.01.2023;18:15:00;21:15:00;ENGZ50;FIN;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;10.12.2022;11:45:00;14:45:00;SNAA21;MID;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;10.12.2022;11:45:00;14:45:00;SNAA22;MID;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;10.12.2022;11:45:00;14:45:00;SOSB08;MID;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;10.12.2022;11:45:00;14:45:00;SOSB07;MID;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;17.01.2023;18:15:00;21:15:00;SOSB10;FIN;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;4.11.2022;19:00:00;22:00:00;SOSB07;MID;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;4.11.2022;19:00:00;22:00:00;SOSB08;MID;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;01;000145;17.01.2023;18:15:00;21:15:00;SOSB07;FIN;212;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;4.11.2022;19:00:00;22:00:00;SNAB172;MID;237;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;10.12.2022;11:45:00;14:45:00;ENGZ50;MID;237;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;10.12.2022;11:45:00;14:45:00;SNAA52;MID;237;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;10.12.2022;11:45:00;14:45:00;SNAB172;MID;237;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;17.01.2023;18:15:00;21:15:00;SOS186;FIN;237;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;4.11.2022;19:00:00;22:00:00;SNAA52;MID;237;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;4.11.2022;19:00:00;22:00:00;SNAA21;MID;237;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;4.11.2022;19:00:00;22:00:00;SNAA22;MID;237;CSSH;2221
PSYC; 100;PSYCHOLOGY;02;000145;17.01.2023;18:15:00;21:15:00;SOSB08;FIN;237;CSSH;2221
PSYC; 201;SCIE. METH. BEH. & SOCI.;02;002011;21.01.2023;18:15:00;21:15:00;ENGB30;FIN;60;CSSH;2221
PSYC; 201;SCIE. METH. BEH. & SOCI.;02;002011;21.01.2023;18:15:00;21:15:00;ENGB29;FIN;60;CSSH;2221
PSYC; 204;SOCIAL PSYCHOLOGY;01;002078;17.01.2023;18:15:00;21:15:00;SNAA52;FIN;51;CSSH;2221
PSYC; 204;SOCIAL PSYCHOLOGY;02;002078;17.01.2023;18:15:00;21:15:00;SNAA21;FIN;50;CSSH;2221
PSYC; 205;PSYC LEARN & COGN;01;000195;16.01.2023;15:00:00;18:00:00;SNAA21;FIN;55;CSSH;2221
PSYC; 205;PSYC LEARN & COGN;01;000195;7.12.2022;19:00:00;22:00:00;SOSB10;MID;55;CSSH;2221
PSYC; 205;PSYC LEARN & COGN;02;000195;16.01.2023;15:00:00;18:00:00;SNAB119;FIN;55;CSSH;2221
PSYC; 205;PSYC LEARN & COGN;02;000195;7.12.2022;19:00:00;22:00:00;SOSB21;MID;55;CSSH;2221
PSYC; 205;PSYC LEARN & COGN;02;000195;16.01.2023;15:00:00;18:00:00;SNAA21;FIN;55;CSSH;2221
PSYC; 206;LIFE - SPAN DEV.;01;000056;30.11.2022;19:00:00;22:00:00;SNAA22;MID;51;CSSH;2221
PSYC; 206;LIFE - SPAN DEV.;01;000056;24.01.2023;15:00:00;18:00:00;SNAA52;FIN;51;CSSH;2221
PSYC; 206;LIFE - SPAN DEV.;02;000056;24.01.2023;15:00:00;18:00:00;SNAB172;FIN;51;CSSH;2221
PSYC; 206;LIFE - SPAN DEV.;02;000056;30.11.2022;19:00:00;22:00:00;SNAA22;MID;51;CSSH;2221
PSYC; 206;LIFE - SPAN DEV.;02;000056;30.11.2022;19:00:00;22:00:00;SNAA42;MID;51;CSSH;2221
PSYC; 210;ISSUES IN PSYCHOLOGY;01;001490;9.11.2022;19:00:00;22:00:00;SNAA21;MID;57;CSSH;2221
PSYC; 210;ISSUES IN PSYCHOLOGY;01;001490;21.01.2023;08:30:00;11:30:00;SOSB10;FIN;57;CSSH;2221
PSYC; 210;ISSUES IN PSYCHOLOGY;01;001490;16.12.2022;19:00:00;22:00:00;SOSB16;MID;57;CSSH;2221
PSYC; 210;ISSUES IN PSYCHOLOGY;01;001490;16.12.2022;19:00:00;22:00:00;SOSB21;MID;57;CSSH;2221
PSYC; 210;ISSUES IN PSYCHOLOGY;01;001490;21.01.2023;08:30:00;11:30:00;SOSB11;FIN;57;CSSH;2221
PSYC; 220;BRAIN AND BEHAVIOR;01;000673;20.01.2023;15:00:00;18:00:00;SOSB11;FIN;55;CSSH;2221
PSYC; 220;BRAIN AND BEHAVIOR;01;000673;20.01.2023;15:00:00;18:00:00;SOSB11;FIN;55;CSSH;2221
PSYC; 220;BRAIN AND BEHAVIOR;01;000673;20.01.2023;15:00:00;18:00:00;SOSB10;FIN;55;CSSH;2221
PSYC; 220;BRAIN AND BEHAVIOR;01;000673;20.01.2023;15:00:00;18:00:00;SOSB10;FIN;55;CSSH;2221
PSYC; 220;BRAIN AND BEHAVIOR;01;000673;8.11.2022;19:00:00;22:00:00;SNAA52;MID;55;CSSH;2221
PSYC; 220;BRAIN AND BEHAVIOR;01;000673;8.11.2022;19:00:00;22:00:00;SNAA52;MID;55;CSSH;2221
PSYC; 301;RSRCH MTHDS IN PSYC;01;000375;24.11.2022;19:00:00;22:00:00;SNAB152;MID;33;CSSH;2221
PSYC; 301;RSRCH MTHDS IN PSYC;01;000375;18.01.2023;15:00:00;18:00:00;SNAA21;FIN;33;CSSH;2221
PSYC; 301;RSRCH MTHDS IN PSYC;02;000375;18.01.2023;15:00:00;18:00:00;SNAA21;FIN;39;CSSH;2221
PSYC; 301;RSRCH MTHDS IN PSYC;02;000375;24.11.2022;19:00:00;22:00:00;SNAB119;MID;39;CSSH;2221
PSYC; 302;TESTING&MEASUREMENT;01;000149;19.01.2023;08:30:00;11:30:00;SOSB07;FIN;43;CSSH;2221
PSYC; 302;TESTING&MEASUREMENT;02;000149;19.01.2023;08:30:00;11:30:00;SOSB08;FIN;40;CSSH;2221
PSYC; 303;INTRODUCTION TO PSYCHOPATHOLOG;01;000148;8.12.2022;19:00:00;22:00:00;SOSB10;MID;48;CSSH;2221
PSYC; 303;INTRODUCTION TO PSYCHOPATHOLOG;01;000148;21.01.2023;15:00:00;18:00:00;SOSB10;FIN;48;CSSH;2221
PSYC; 303;INTRODUCTION TO PSYCHOPATHOLOG;02;000148;21.01.2023;15:00:00;18:00:00;SNAB172;FIN;44;CSSH;2221
