Component;Subject;Catalog;Section;Course ID;Descr;Tot Enrl;Career;Acad Org;Mon;Tues;Wed;Thurs;Fri;Sat;Sun;Facil ID;Type;Capacity;Mtg Start;Mtg End;Start Date;End Date;Term;Class Nbr;Mode
LEC;MFIN; 502;01;001044;FINANCIAL MANAGEMENT II;50;MAST;GSB;N;N;N;N;Y;N;N;SNAA42;MBAC;67;09:00:00;13:00:00;17.02.2023;17.02.2023;2222;2079;P
LEC;MFIN; 502;01;001044;FINANCIAL MANAGEMENT II;50;MAST;GSB;N;N;N;N;Y;Y;Y;SNAA42;MBAC;67;09:00:00;13:00:00;3.03.2023;5.03.2023;2222;2079;P
LEC;MFIN; 502;02;001044;FINANCIAL MANAGEMENT II;6;MAST;GSB;N;Y;N;N;N;N;N;;;0;17:30:00;20:15:00;27.02.2023;2.06.2023;2222;2316;O
LEC;MFIN; 554;01;003561;ST FIN;28;MAST;GSB;N;N;N;N;N;Y;N;SNAA42;MBAC;67;09:00:00;18:00:00;28.01.2023;28.01.2023;2222;2081;P
LEC;MFIN; 554;01;003561;ST FIN;28;MAST;GSB;N;N;N;N;N;Y;N;SNAA42;MBAC;67;09:00:00;18:00:00;18.02.2023;18.02.2023;2222;2081;P
LEC;MFIN; 554;01;003561;ST FIN;28;MAST;GSB;N;N;N;N;Y;N;N;SNAA42;MBAC;67;14:00:00;18:00:00;27.01.2023;27.01.2023;2222;2081;P
LEC;MFIN; 554;01;003561;ST FIN;28;MAST;GSB;N;N;N;N;Y;N;N;SNAA42;MBAC;67;14:00:00;18:00:00;17.02.2023;17.02.2023;2222;2081;P
LEC;MFIN; 554;01;003561;ST FIN;28;MAST;GSB;N;N;N;N;Y;Y;Y;SNAA42;MBAC;67;14:00:00;18:00:00;3.03.2023;5.03.2023;2222;2081;P
LEC;MFIN; 555;01;003562;ST FIN;10;MAST;GSB;Y;N;N;N;N;N;N;SNAA44;MBAC;40;11:30:00;14:15:00;27.02.2023;26.05.2023;2222;2317;P
LEC;MFIN; 801;01;000989;ETHICS IN FINANCE;29;MAST;GSB;N;N;N;N;N;Y;N;;;0;09:00:00;17:00:00;13.05.2023;13.05.2023;2222;2310;P
LEC;MFIN; 801;01;000989;ETHICS IN FINANCE;29;MAST;GSB;Y;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;10.05.2023;22.05.2023;2222;2310;P
LEC;MFIN; 802;01;002048;FINTECH & BLOCKCHAIN - I;31;MAST;GSB;N;N;N;N;N;Y;N;;;0;09:00:00;12:00:00;18.03.2023;1.04.2023;2222;2308;P
LEC;MFIN; 802;01;002048;FINTECH & BLOCKCHAIN - I;31;MAST;GSB;N;N;N;N;N;Y;N;;;0;13:00:00;17:00:00;1.04.2023;1.04.2023;2222;2308;P
LEC;MFIN; 802;01;002048;FINTECH & BLOCKCHAIN - I;31;MAST;GSB;Y;N;N;N;N;N;N;;;0;18:30:00;21:30:00;20.03.2023;20.03.2023;2222;2308;P
LEC;MFIN; 802;01;002048;FINTECH & BLOCKCHAIN - I;31;MAST;GSB;Y;N;N;N;N;N;N;;;0;18:30:00;21:30:00;3.04.2023;3.04.2023;2222;2308;P
LEC;MFIN; 803;01;003940;FINANCIAL MODELING;30;MAST;GSB;N;N;N;N;N;Y;N;;;0;09:00:00;17:00:00;18.02.2023;25.02.2023;2222;2306;P
LEC;MFIN; 803;01;003940;FINANCIAL MODELING;30;MAST;GSB;Y;N;N;N;N;N;N;;;0;18:30:00;21:30:00;27.02.2023;27.02.2023;2222;2306;P
LEC;MFIN; 803;01;003940;FINANCIAL MODELING;30;MAST;GSB;Y;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;20.02.2023;22.02.2023;2222;2306;P
LEC;MFIN; 820;01;000120;ADVNCD CORPORATE FINANCE;23;MAST;GSB;N;N;N;N;N;Y;N;;;0;09:00:00;12:00:00;25.01.2023;15.02.2023;2222;2080;O
LEC;MFIN; 820;01;000120;ADVNCD CORPORATE FINANCE;23;MAST;GSB;N;N;N;N;N;Y;N;;;0;13:00:00;17:00:00;4.02.2023;15.02.2023;2222;2080;O
LEC;MFIN; 820;01;000120;ADVNCD CORPORATE FINANCE;23;MAST;GSB;N;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;25.01.2023;25.01.2023;2222;2080;O
LEC;MFIN; 820;01;000120;ADVNCD CORPORATE FINANCE;23;MAST;GSB;Y;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;30.01.2023;15.02.2023;2222;2080;O
LEC;MFIN; 825;01;000194;DERIVATIVE SECURITIES;24;MAST;GSB;N;N;N;N;N;Y;N;;;0;09:00:00;12:00:00;27.05.2023;10.06.2023;2222;2311;P
LEC;MFIN; 825;01;000194;DERIVATIVE SECURITIES;24;MAST;GSB;Y;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;24.05.2023;12.06.2023;2222;2311;P
LEC;MFIN; 853;01;002337;ST FIN;25;MAST;GSB;N;N;N;N;N;Y;N;;;0;09:00:00;17:00:00;8.04.2023;15.04.2023;2222;2309;P
LEC;MFIN; 853;01;002337;ST FIN;25;MAST;GSB;N;N;N;N;N;Y;N;;;0;09:00:00;17:00:00;6.05.2023;6.05.2023;2222;2309;P
LEC;MFIN; 853;01;002337;ST FIN;25;MAST;GSB;Y;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;3.05.2023;8.05.2023;2222;2309;P
LEC;MFIN; 853;01;002337;ST FIN;25;MAST;GSB;Y;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;10.04.2023;12.04.2023;2222;2309;P
LEC;MFIN; 853;01;002337;ST FIN;25;MAST;GSB;Y;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;24.04.2023;26.04.2023;2222;2309;P
LEC;MFIN; 854;01;002338;ST FIN;15;MAST;GSB;N;N;N;N;N;Y;N;;;0;09:00:00;12:00:00;4.03.2023;11.03.2023;2222;2307;P
LEC;MFIN; 854;01;002338;ST FIN;15;MAST;GSB;N;N;N;N;N;Y;N;;;0;13:00:00;17:00:00;4.03.2023;25.03.2023;2222;2307;P
LEC;MFIN; 854;01;002338;ST FIN;15;MAST;GSB;N;N;Y;N;N;N;N;;;0;18:30:00;21:30:00;1.03.2023;29.03.2023;2222;2307;P
LEC;MFIN; 854;01;002338;ST FIN;15;MAST;GSB;Y;N;N;N;N;N;N;;;0;18:30:00;21:30:00;6.03.2023;6.03.2023;2222;2307;P
LEC;MFIN; 902;01;000346;MANAGERIAL FINANCE II;68;MAST;GSB;N;N;N;N;N;Y;N;SNAA52;LCTR;105;14:00:00;18:00:00;4.03.2023;4.03.2023;2222;2297;P
LEC;MFIN; 902;01;000346;MANAGERIAL FINANCE II;68;MAST;GSB;N;N;N;N;N;Y;N;SNAA43;MBAC;98;14:00:00;18:00:00;1.04.2023;1.04.2023;2222;2297;P
LEC;MFIN; 902;01;000346;MANAGERIAL FINANCE II;68;MAST;GSB;N;N;N;N;N;Y;N;SNAA43;MBAC;98;14:00:00;18:00:00;15.04.2023;15.04.2023;2222;2297;P
LEC;MFIN; 902;01;000346;MANAGERIAL FINANCE II;68;MAST;GSB;N;N;N;N;N;Y;N;SNAA43;MBAC;98;14:00:00;18:00:00;6.05.2023;6.05.2023;2222;2297;P
LEC;MFIN; 902;01;000346;MANAGERIAL FINANCE II;68;MAST;GSB;N;N;N;N;Y;Y;N;SNAA43;MBAC;98;14:00:00;18:00:00;24.03.2023;25.03.2023;2222;2297;P
LEC;MFIN; 902;01;000346;MANAGERIAL FINANCE II;68;MAST;GSB;N;N;N;N;Y;Y;N;SNAA52;LCTR;105;14:00:00;18:00:00;7.04.2023;8.04.2023;2222;2297;P
LEC;MGEC; 333;01;001071;GAME THEORY & STRATEGY;11;UGRD;CASE;N;Y;N;Y;N;N;N;SNAB119;LCTR;75;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;1271;P
LEC;MGEC; 333;02;001071;GAME THEORY & STRATEGY;7;UGRD;CASE;N;Y;N;Y;N;N;N;CASEZ48;LCTR;79;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;1272;P
PRB;MGEC; 333;PSA;001071;GAME THEORY & STRATEGY;7;UGRD;CASE;N;N;N;N;Y;N;N;SNAB119;LCTR;75;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;2549;P
PRB;MGEC; 333;PSB;001071;GAME THEORY & STRATEGY;11;UGRD;CASE;N;N;N;N;Y;N;N;SNA158;LCTR;70;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;2550;P
LEC;MGEC; 903;01;002825;TURKISH ECONOMY;67;MAST;GSB;N;N;N;N;Y;Y;N;SNAA43;MBAC;98;09:00:00;18:00:00;2.06.2023;3.06.2023;2222;2301;P
LEC;MGIS; 410;01;000351;ELECTRONIC COMMERCE MNGT;39;UGRD;CASE;N;Y;N;Y;N;N;N;SNAB152;LCTR;66;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;1273;P
LEC;MGIS; 410;02;000351;ELECTRONIC COMMERCE MNGT;53;UGRD;CASE;N;Y;N;Y;N;N;N;CASEB24;LCTR;57;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;2163;P
LEC;MGIS; 410;03;000351;ELECTRONIC COMMERCE MNGT;53;UGRD;CASE;N;Y;N;Y;N;N;N;CASEB24;LCTR;57;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2272;P
LEC;MGMT; 306;01;001294;WORK AND ORGANIZATIONAL PSYC;11;UGRD;CASE;N;Y;N;Y;N;N;N;STD201;LCTR;100;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2525;P
LEC;MGMT; 310;01;001008;EXPERIENTIAL LEARNING;33;UGRD;CASE;N;Y;N;Y;N;N;N;ENGZ27;LCTR;45;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;1274;P
LEC;MGMT; 347;01;003986;MANG. OF DIVERSITY IN ORG.;61;UGRD;CASE;Y;N;Y;N;N;N;N;SCI103;LCTR;60;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;1276;P
LEC;MGMT; 411;01;000974;ENTRSHP & NEW VENT DEV;54;UGRD;CASE;N;Y;N;Y;N;N;N;SNA159;LCTR;65;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;1277;P
LEC;MGMT; 411;02;000974;ENTRSHP & NEW VENT DEV;56;UGRD;CASE;N;Y;N;Y;N;N;N;SNA159;LCTR;65;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;1278;P
LEC;MGMT; 432;01;003371;CORPORATE RESPONSIBILITY;21;UGRD;CASE;N;Y;N;Y;N;N;N;ENGZ15;LCTR;58;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;1280;P
LEC;MGMT; 450;01;002495;ST MGMT;8;UGRD;CASE;Y;N;Y;N;N;N;N;SNA104;LCTR;48;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2337;P
LEC;MGMT; 451;01;002496;ST MGMT;10;UGRD;CASE;Y;N;Y;N;N;N;N;CASEB24;LCTR;57;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;1281;P
LEC;MGMT; 455;01;002500;ST MGMT;17;UGRD;CASE;Y;N;Y;N;N;N;N;SNA156;LCTR;49;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;2153;P
LEC;MGMT; 480;01;003896;GLOB. MULTI. CORP. & STAT.;8;UGRD;CASE;Y;N;Y;N;N;N;N;SOS104;LCTR;40;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;1283;P
LEC;MGMT; 502;01;000173;ORGANIZATIONAL BEHAVIOR;78;MAST;GSB;N;N;N;N;N;Y;N;SNAA43;MBAC;98;09:00:00;13:00:00;4.02.2023;4.02.2023;2222;2303;P
LEC;MGMT; 502;01;000173;ORGANIZATIONAL BEHAVIOR;78;MAST;GSB;N;N;N;N;Y;N;Y;SNAA43;MBAC;98;14:00:00;18:00:00;3.02.2023;5.02.2023;2222;2303;P
LEC;MGMT; 502;01;000173;ORGANIZATIONAL BEHAVIOR;78;MAST;GSB;N;N;N;N;Y;Y;Y;SNAA43;MBAC;98;14:00:00;18:00:00;3.03.2023;5.03.2023;2222;2303;P
LEC;MGMT; 502;01;000173;ORGANIZATIONAL BEHAVIOR;78;MAST;GSB;N;N;N;N;Y;Y;Y;SNAA43;MBAC;98;14:00:00;18:00:00;7.04.2023;9.04.2023;2222;2303;P
LEC;MGMT; 510;01;002063;SKIL SEMINARS;12;MAST;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;26.05.2023;2222;2321;P
LEC;MGMT; 524;01;004567;SYS. MOD. FOR HEALTH POL. ANAL;0;MAST;GSB;N;N;Y;N;N;N;N;;;0;17:30:00;20:00:00;27.02.2023;2.06.2023;2222;3733;O
LEC;MGMT; 533;01;004550;MAN. OF CULTURE&DIVER. IN ORG.;27;MAST;GSB;N;N;N;N;N;N;Y;SNAA42;MBAC;67;09:00:00;13:00:00;9.04.2023;9.04.2023;2222;2462;P
LEC;MGMT; 533;01;004550;MAN. OF CULTURE&DIVER. IN ORG.;27;MAST;GSB;N;N;N;N;N;N;Y;SNAA42;MBAC;67;09:00:00;13:00:00;18.06.2023;18.06.2023;2222;2462;P
LEC;MGMT; 533;01;004550;MAN. OF CULTURE&DIVER. IN ORG.;27;MAST;GSB;N;N;N;N;N;Y;Y;SNAA42;MBAC;67;09:00:00;13:00:00;13.05.2023;14.05.2023;2222;2462;P
LEC;MGMT; 533;01;004550;MAN. OF CULTURE&DIVER. IN ORG.;27;MAST;GSB;N;N;N;N;Y;N;N;SNAA42;MBAC;67;14:00:00;18:00:00;12.05.2023;12.05.2023;2222;2462;P
LEC;MGMT; 533;01;004550;MAN. OF CULTURE&DIVER. IN ORG.;27;MAST;GSB;N;N;N;N;Y;N;N;SNAA44;MBAC;40;09:00:00;13:00:00;7.07.2023;7.07.2023;2222;2462;P
LEC;MGMT; 533;01;004550;MAN. OF CULTURE&DIVER. IN ORG.;27;MAST;GSB;N;N;N;N;Y;N;N;SNAA44;MBAC;40;14:00:00;18:00:00;7.07.2023;7.07.2023;2222;2462;P
LEC;MGMT; 533;01;004550;MAN. OF CULTURE&DIVER. IN ORG.;27;MAST;GSB;N;N;N;N;Y;Y;N;SNAA42;MBAC;67;14:00:00;18:00:00;7.04.2023;8.04.2023;2222;2462;P
LEC;MGMT; 552;01;003558;ST MGMT;40;MAST;GSB;N;N;N;N;N;N;Y;SNAA42;MBAC;67;14:00:00;18:00:00;9.04.2023;9.04.2023;2222;2295;P
LEC;MGMT; 552;01;003558;ST MGMT;40;MAST;GSB;N;N;N;N;N;N;Y;SNAA42;MBAC;67;14:00:00;18:00:00;18.06.2023;18.06.2023;2222;2295;P
LEC;MGMT; 552;01;003558;ST MGMT;40;MAST;GSB;N;N;N;N;N;Y;Y;SNAA42;MBAC;67;14:00:00;18:00:00;13.05.2023;14.05.2023;2222;2295;P
LEC;MGMT; 552;01;003558;ST MGMT;40;MAST;GSB;N;N;N;N;Y;N;N;SNAA42;MBAC;67;09:00:00;13:00:00;12.05.2023;12.05.2023;2222;2295;P
LEC;MGMT; 552;01;003558;ST MGMT;40;MAST;GSB;N;N;N;N;Y;N;N;SNAA42;MBAC;67;09:00:00;18:00:00;16.06.2023;16.06.2023;2222;2295;P
LEC;MGMT; 552;01;003558;ST MGMT;40;MAST;GSB;N;N;N;N;Y;Y;N;SNAA42;MBAC;67;09:00:00;13:00:00;7.04.2023;8.04.2023;2222;2295;P
LEC;MGMT; 555;01;003567;ST MGMT;20;MAST;GSB;N;N;N;Y;N;N;N;ENGZ27;LCTR;45;11:30:00;14:15:00;27.02.2023;2.06.2023;2222;2315;P
LEC;MGMT; 653;01;004105;ST MGMT;2;PHD;GSSSH;N;N;Y;N;N;N;N;SNA122;LCTR;18;14:30:00;17:15:00;27.02.2023;2.06.2023;2222;2542;P
LEC;MGMT; 695;01;003383;INDEPENDENT RESEARCH;3;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2418;P
LEC;MGMT; 695;02;003383;INDEPENDENT RESEARCH;3;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2419;P
LEC;MGMT; 695;03;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2423;P
LEC;MGMT; 695;04;003383;INDEPENDENT RESEARCH;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2425;P
LEC;MGMT; 695;05;003383;INDEPENDENT RESEARCH;4;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2426;P
LEC;MGMT; 695;06;003383;INDEPENDENT RESEARCH;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2428;P
LEC;MGMT; 695;07;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2430;P
LEC;MGMT; 695;08;003383;INDEPENDENT RESEARCH;3;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2431;P
LEC;MGMT; 695;09;003383;INDEPENDENT RESEARCH;2;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2433;P
LEC;MGMT; 695;10;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2434;P
LEC;MGMT; 695;11;003383;INDEPENDENT RESEARCH;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2436;P
LEC;MGMT; 695;12;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2438;P
LEC;MGMT; 695;13;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2439;P
LEC;MGMT; 695;14;003383;INDEPENDENT RESEARCH;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2441;P
LEC;MGMT; 695;15;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2443;P
LEC;MGMT; 695;16;003383;INDEPENDENT RESEARCH;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2445;P
LEC;MGMT; 695;17;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2448;P
LEC;MGMT; 695;18;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2449;P
LEC;MGMT; 695;19;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2450;P
LEC;MGMT; 695;20;003383;INDEPENDENT RESEARCH;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2451;P
THE;MGMT; 696;01;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2420;P
THE;MGMT; 696;02;001921;PhD THESIS;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2421;P
THE;MGMT; 696;03;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2422;P
THE;MGMT; 696;04;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2424;P
THE;MGMT; 696;05;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2427;P
THE;MGMT; 696;06;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2429;P
THE;MGMT; 696;07;001921;PhD THESIS;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2432;P
THE;MGMT; 696;08;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2435;P
THE;MGMT; 696;09;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2437;P
THE;MGMT; 696;10;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2440;P
THE;MGMT; 696;11;001921;PhD THESIS;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2442;P
THE;MGMT; 696;12;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2444;P
THE;MGMT; 696;13;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2446;P
THE;MGMT; 696;14;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2447;P
THE;MGMT; 696;15;001921;PhD THESIS;0;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2452;P
THE;MGMT; 696;16;001921;PhD THESIS;2;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2453;P
THE;MGMT; 696;17;001921;PhD THESIS;1;PHD;GSB;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2454;P
LEC;MGMT; 901;01;003601;BUSINESS ETHICS;67;MAST;GSB;N;N;N;N;N;Y;N;SNAA43;MBAC;98;09:00:00;18:00:00;27.05.2023;27.05.2023;2222;2300;P
LEC;MGMT; 906;01;000691;BUSINESS STRATEGY;67;MAST;GSB;N;N;N;N;Y;Y;N;SNAA52;LCTR;105;09:00:00;13:00:00;12.05.2023;13.05.2023;2222;2299;P
LEC;MGMT; 906;01;000691;BUSINESS STRATEGY;67;MAST;GSB;N;N;N;N;Y;Y;N;SNAA43;MBAC;98;14:00:00;18:00:00;12.05.2023;13.05.2023;2222;2299;P
LEC;MGMT; 906;01;000691;BUSINESS STRATEGY;67;MAST;GSB;N;N;N;N;Y;Y;N;SNAA52;LCTR;105;09:00:00;13:00:00;23.06.2023;24.06.2023;2222;2299;P
LEC;MGMT; 906;01;000691;BUSINESS STRATEGY;67;MAST;GSB;N;N;N;N;Y;Y;N;SNAA52;LCTR;105;14:00:00;18:00:00;23.06.2023;24.06.2023;2222;2299;P
LEC;MGMT; 962;01;000843;CORPORATE RESPONSIBILITY;68;MAST;GSB;N;N;N;N;Y;Y;N;;;0;09:00:00;18:00:00;17.03.2023;18.03.2023;2222;2298;O
LEC;MKTG; 201;01;001583;MARKETING MANAGEMENT;0;UGRD;CASE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;1284;P
LEC;MKTG; 201;02;001583;MARKETING MANAGEMENT;61;UGRD;CASE;Y;N;Y;N;N;N;N;SOSB08;LCTR;107;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;1285;P
LEC;MKTG; 201;03;001583;MARKETING MANAGEMENT;60;UGRD;CASE;Y;N;Y;N;N;N;N;SOSB10;LCTR;107;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;1286;P
LEC;MKTG; 201;04;001583;MARKETING MANAGEMENT;61;UGRD;CASE;N;Y;N;Y;N;N;N;SNAA43;MBAC;98;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;1287;P
LEC;MKTG; 201;05;001583;MARKETING MANAGEMENT;15;UGRD;CASE;N;Y;N;Y;N;N;N;SNAA43;MBAC;98;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;1288;P
LEC;MKTG; 201;06;001583;MARKETING MANAGEMENT;56;UGRD;CASE;N;Y;N;Y;N;N;N;STD201;LCTR;100;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;2293;P
LEC;MKTG; 301;01;001587;MARKETING RESEARCH;62;UGRD;CASE;N;Y;N;Y;N;N;N;ENGB30;LCTR;65;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;1289;P
LEC;MKTG; 302;01;000823;CONSUMER BEHAVIOR;27;UGRD;CASE;Y;N;Y;N;N;N;N;ENG120;LCTR;62;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;1290;P
LEC;MKTG; 302;02;000823;CONSUMER BEHAVIOR;29;UGRD;CASE;Y;N;Y;N;N;N;N;SNAA42;MBAC;67;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;1291;P
LEC;MKTG; 401;01;001346;INTERNATIONAL MARKETING;47;UGRD;CASE;N;Y;N;Y;N;N;N;SNA159;LCTR;65;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;1292;P
LEC;MKTG; 402;01;001589;MARKETING STRATEGY;56;UGRD;CASE;N;Y;N;Y;N;N;N;ENGZ15;LCTR;58;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;1293;P
LEC;MKTG; 432;01;003370;CORPORATE RESPONSIBILTY;32;UGRD;CASE;N;Y;N;Y;N;N;N;ENGZ15;LCTR;58;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;1295;P
LEC;MKTG; 450;01;002532;ST MKTG;53;UGRD;CASE;N;Y;N;Y;N;N;N;CASEZ24;LCTR;58;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;1296;P
LEC;MKTG; 501;01;001584;MARKETING MANAGEMENT;77;MAST;GSB;N;N;N;N;N;Y;N;SNAA43;MBAC;98;09:00:00;13:00:00;10.06.2023;10.06.2023;2222;2304;P
LEC;MKTG; 501;01;001584;MARKETING MANAGEMENT;77;MAST;GSB;N;N;N;N;N;Y;N;SNAA43;MBAC;98;09:00:00;13:00:00;8.07.2023;8.07.2023;2222;2304;P
LEC;MKTG; 501;01;001584;MARKETING MANAGEMENT;77;MAST;GSB;N;N;N;N;N;Y;Y;SNAA52;LCTR;105;14:00:00;18:00:00;13.05.2023;14.05.2023;2222;2304;P
LEC;MKTG; 501;01;001584;MARKETING MANAGEMENT;77;MAST;GSB;N;N;N;N;N;Y;Y;SNAA43;MBAC;98;14:00:00;18:00:00;24.06.2023;25.06.2023;2222;2304;P
LEC;MKTG; 501;01;001584;MARKETING MANAGEMENT;77;MAST;GSB;N;N;N;N;Y;N;N;SNAA43;MBAC;98;09:00:00;13:00:00;12.05.2023;12.05.2023;2222;2304;P
LEC;MKTG; 501;01;001584;MARKETING MANAGEMENT;77;MAST;GSB;N;N;N;N;Y;N;Y;SNAA52;LCTR;105;14:00:00;18:00:00;9.06.2023;11.06.2023;2222;2304;P
LEC;MKTG; 501;01;001584;MARKETING MANAGEMENT;77;MAST;GSB;N;N;N;N;Y;N;Y;SNAA43;MBAC;98;14:00:00;18:00:00;7.07.2023;9.07.2023;2222;2304;P
LEC;MKTG; 661;01;000648;THEO. FOUND IN CON. BEH;7;PHD;GSB;N;N;Y;N;N;N;N;SNAA42;MBAC;67;11:30:00;14:15:00;27.02.2023;2.06.2023;2222;2323;P
LEC;MKTG; 680;01;004101;ST MKTG;9;PHD;GSB;N;N;N;Y;N;N;N;CASEB12;LCTR;23;11:30:00;14:15:00;27.02.2023;2.06.2023;2222;2324;P
LEC;MKTG; 901;01;000366;MARKETING MANAGEMENT I;68;MAST;GSB;N;N;N;N;N;Y;N;SNAA52;LCTR;105;09:00:00;13:00:00;4.03.2023;4.03.2023;2222;2296;P
